#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Spo21776	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21777	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21778	dual	non-organellar	mitochondrial	plastid	non-organellar
Spo21779	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21780	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
Spo21781	dual	plastid	non-organellar	mitochondrial	non-organellar
Spo21782	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21783	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo21784	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21785	dual	dual	plastid	non-organellar	non-organellar
Spo21786	dual	dual	non-organellar	plastid	non-organellar
Spo21787	dual	non-organellar	mitochondrial	plastid	non-organellar
Spo21788	dual	plastid	mitochondrial	plastid	non-organellar
Spo21789	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21790	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21791	dual	dual	non-organellar	plastid	non-organellar
Spo21792	plastid	plastid	plastid	non-organellar	non-organellar
Spo21793	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21794	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21796	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21797	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21798	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21799	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21800	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21801	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21802	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21803	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21804	mitochondrial	non-organellar	mitochondrial	non-organellar	mitochondrial
Spo21805	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21806	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21807	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21808	dual	dual	mitochondrial	mitochondrial	mitochondrial
Spo21809	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Spo21810	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo21811	plastid	plastid	plastid	plastid	plastid
Spo21812	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21814	dual	dual	mitochondrial	non-organellar	mitochondrial
Spo21815	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21816	dual	dual	mitochondrial	plastid	non-organellar
Spo21817	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Spo21818	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21820	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21822	dual	dual	non-organellar	mitochondrial	non-organellar
Spo21823	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21824	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21826	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Spo21827	plastid	plastid	plastid	plastid	plastid
Spo21828	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21829	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo21830	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21831	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21833	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21834	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo21835	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21836	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21837	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21838	dual	dual	plastid	plastid	non-organellar
Spo21840	plastid	non-organellar	non-organellar	plastid	non-organellar
Spo21841	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo21842	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21843	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21844	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21845	plastid	non-organellar	non-organellar	plastid	non-organellar
Spo21846	plastid	non-organellar	non-organellar	plastid	non-organellar
Spo21847	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21849	dual	non-organellar	plastid	mitochondrial	non-organellar
Spo21850	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21851	mitochondrial	non-organellar	non-organellar	non-organellar	mitochondrial
Spo21852	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21853	plastid	non-organellar	plastid	non-organellar	N/A
Spo21854	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21855	mitochondrial	non-organellar	mitochondrial	mitochondrial	non-organellar
Spo21856	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21857	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21858	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21859	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21860	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21861	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21863	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21865	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo21868	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21869	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21870	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21871	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Spo21872	dual	dual	mitochondrial	mitochondrial	non-organellar
Spo21873	plastid	non-organellar	non-organellar	plastid	non-organellar
Spo21874	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21875	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21877	plastid	plastid	non-organellar	plastid	non-organellar
Spo21878	dual	plastid	mitochondrial	non-organellar	non-organellar
Spo21879	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21880	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21881	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21882	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21883	dual	dual	non-organellar	non-organellar	N/A
Spo21884	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21885	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo21886	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21887	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21888	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21890	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21891	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21892	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21893	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21894	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21895	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21896	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21897	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21898	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21900	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21901	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21902	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo21903	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21904	dual	dual	mitochondrial	dual	mitochondrial
Spo21905	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21906	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21907	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21908	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21909	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21910	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21911	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21913	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21914	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21915	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21916	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21917	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21918	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21919	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21920	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo21921	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21922	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21923	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21924	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21925	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21926	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21927	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21928	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21929	plastid	plastid	plastid	non-organellar	non-organellar
Spo21930	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo21931	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21932	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21933	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21934	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21935	dual	plastid	mitochondrial	plastid	non-organellar
Spo21936	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21937	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21938	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21939	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21940	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21941	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo21942	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Spo21943	dual	mitochondrial	plastid	non-organellar	non-organellar
Spo21945	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21946	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21947	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Spo21948	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21949	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21950	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21951	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21952	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21954	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21955	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21956	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21957	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Spo21958	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Spo21959	dual	dual	mitochondrial	mitochondrial	mitochondrial
Spo21960	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21961	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21962	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo21963	plastid	non-organellar	non-organellar	non-organellar	plastid
Spo21964	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21965	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21966	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21967	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21968	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21969	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21970	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21971	dual	dual	mitochondrial	mitochondrial	non-organellar
Spo21973	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
