#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
evm.model.Ga12G2264	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2265	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2266	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2267	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2268	dual	dual	mitochondrial	mitochondrial	non-organellar
evm.model.Ga12G2269	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2270	mitochondrial	non-organellar	mitochondrial	non-organellar	mitochondrial
evm.model.Ga12G2271	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2272	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2273	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2274	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2275	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2276	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2277	dual	dual	plastid	non-organellar	N/A
evm.model.Ga12G2278	dual	dual	plastid	plastid	N/A
evm.model.Ga12G2279	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G2280	dual	dual	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G2281	mitochondrial	non-organellar	mitochondrial	mitochondrial	non-organellar
evm.model.Ga12G2282	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2283	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2284	dual	dual	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G2285	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G2286	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G0513	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0514	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0515	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
evm.model.Ga12G0516	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0517	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0518	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G0519	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
evm.model.Ga12G0520	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0521	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0522	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0523	plastid	plastid	non-organellar	plastid	plastid
evm.model.Ga12G0524	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
evm.model.Ga12G0525	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0526	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0527	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0528	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0529	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0530	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0531	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga12G0532	plastid	plastid	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0533	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0534	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0535	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G0536	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0537	dual	dual	plastid	plastid	non-organellar
evm.model.Ga12G0538	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0539	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0540	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0541	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0542	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G0543	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0544	plastid	plastid	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0545	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0546	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0547	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0548	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0549	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0550	plastid	plastid	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0551	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0552	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0553	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0554	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0555	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0556	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0557	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0558	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0559	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0560	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G0561	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
evm.model.Ga12G0562	dual	dual	plastid	dual	non-organellar
evm.model.Ga12G0563	plastid	plastid	plastid	plastid	plastid
evm.model.Ga12G0564	dual	plastid	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G0565	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0566	dual	dual	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G0567	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga12G0568	dual	dual	plastid	plastid	plastid
evm.model.Ga12G0569	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0570	dual	dual	mitochondrial	mitochondrial	non-organellar
evm.model.Ga12G0571	dual	dual	mitochondrial	mitochondrial	non-organellar
evm.model.Ga12G0572	dual	dual	plastid	plastid	plastid
evm.model.Ga12G0573	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0574	plastid	plastid	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0575	plastid	plastid	plastid	non-organellar	non-organellar
evm.model.Ga12G0576	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0577	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0578	dual	dual	mitochondrial	mitochondrial	non-organellar
evm.model.Ga12G0579	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0580	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0581	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0582	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga12G0583	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0584	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0585	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0586	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0587	plastid	plastid	non-organellar	plastid	non-organellar
evm.model.Ga12G0588	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga12G0589	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0590	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0591	plastid	plastid	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0592	plastid	plastid	plastid	plastid	non-organellar
evm.model.Ga12G0593	non-organellar	non-organellar	non-organellar	non-organellar	N/A
evm.model.Ga12G0594	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0595	dual	dual	mitochondrial	mitochondrial	non-organellar
evm.model.Ga12G0596	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0597	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0598	plastid	non-organellar	non-organellar	plastid	non-organellar
evm.model.Ga12G0599	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0600	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga12G0601	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0602	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G0603	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0604	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga12G0605	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0606	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0607	dual	plastid	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G0608	plastid	non-organellar	non-organellar	plastid	non-organellar
evm.model.Ga12G0609	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0610	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0611	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0612	dual	dual	non-organellar	mitochondrial	mitochondrial
evm.model.Ga12G0613	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0614	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0615	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0616	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G0617	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0618	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0619	dual	non-organellar	non-organellar	mitochondrial	plastid
evm.model.Ga12G0620	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0621	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0622	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0623	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
evm.model.Ga12G0624	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0625	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0626	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0627	dual	plastid	mitochondrial	plastid	non-organellar
evm.model.Ga12G0628	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0629	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0630	plastid	non-organellar	plastid	non-organellar	N/A
evm.model.Ga12G0631	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0632	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0633	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0634	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0635	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga12G0636	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G0637	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0638	dual	dual	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G0639	dual	plastid	mitochondrial	plastid	non-organellar
evm.model.Ga12G0640	plastid	plastid	non-organellar	plastid	non-organellar
evm.model.Ga12G0641	dual	dual	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0642	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0643	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
evm.model.Ga12G0644	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0645	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0646	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0647	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0648	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G0649	plastid	plastid	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0650	dual	dual	mitochondrial	plastid	mitochondrial
evm.model.Ga12G0651	dual	dual	plastid	plastid	plastid
evm.model.Ga12G0652	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
evm.model.Ga12G0653	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G0654	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0655	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga12G0656	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0657	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0658	dual	dual	plastid	plastid	plastid
evm.model.Ga12G0659	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0660	dual	dual	plastid	plastid	dual
evm.model.Ga12G0661	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
evm.model.Ga12G0662	dual	plastid	mitochondrial	plastid	non-organellar
evm.model.Ga12G0663	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
